Model:	LI-7810
SN:	TG10-01524
Software Version:	2.3.5
Timestamp:	2024-07-17 07:49:27
Timezone:	US/Mountain
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1721232642	477675914	33913	0	""	2024-07-17	10:10:42	15213.999	427.24121	1944.1243	40.8759	55.001	29.1589	51.1573	0.00291465	10.8357	54.4996	-22.5	0.28126	15.9878	 38
DATA	1721232643	477675914	33917	0	""	2024-07-17	10:10:43	15215.973	428.24356	1944.0408	40.8759	55.001	29.1585	51.1578	0.00298007	10.8375	54.499	84.5	0.28126	15.987	160
DATA	1721232644	477675914	33921	0	""	2024-07-17	10:10:44	15228.359	428.539	1944.5323	40.8767	55.001	29.1593	51.1573	0.00301062	10.8387	54.4996	30.75	0.28126	15.9846	194
DATA	1721232645	477675914	33925	0	""	2024-07-17	10:10:45	15221.18	432.64978	1943.8251	40.8759	55.001	29.1622	51.1576	0.00292776	10.8396	54.4996	202.25	0.28126	15.9854	 52
DATA	1721232646	477675914	33929	0	""	2024-07-17	10:10:46	15230.241	429.59027	1943.7188	40.8763	55.001	29.1647	51.1576	0.00297735	10.8383	54.4998	-156.25	0.28126	15.9862	159
DATA	1721232647	477313995	33933	0	""	2024-07-17	10:10:47	15237.605	426.82074	1943.6912	40.8763	55.001	29.1618	51.1578	0.00298253	10.8391	54.4998	-17	0.28126	15.9874	207
DATA	1721232648	477313995	33937	0	""	2024-07-17	10:10:48	15242.312	428.06094	1942.9839	40.8755	55.001	29.1589	51.1576	0.00295955	10.8403	54.4998	62	0.28126	15.9866	176
DATA	1721232649	477313995	33941	0	""	2024-07-17	10:10:49	15243.921	425.7883	1943.4871	40.8755	55.001	29.163	51.1576	0.00292471	10.8395	54.4998	0.5	0.28126	15.9862	106
DATA	1721232650	477313995	33945	0	""	2024-07-17	10:10:50	15250.284	431.42963	1943.1007	40.8767	55.001	29.1597	51.1578	0.00299519	10.8379	54.4998	21.25	0.28126	15.9862	 47
DATA	1721232651	477313995	33949	0	""	2024-07-17	10:10:51	15258.553	428.17212	1942.3385	40.8767	55.001	29.1597	51.1578	0.00304568	10.8391	54.4998	7	0.28126	15.9866	117
DATA	1721232652	477313995	33953	0	""	2024-07-17	10:10:52	15258.243	431.03598	1942.5472	40.8767	55.001	29.1593	51.1578	0.00295127	10.839	54.4998	-56.25	0.28126	15.9854	 49
DATA	1721232653	477313995	33957	0	""	2024-07-17	10:10:53	15265.146	425.1752	1941.7606	40.8759	55.001	29.1585	51.1573	0.0029298	10.8376	54.4998	127.25	0.28126	15.9846	  8
DATA	1721232654	476969957	33961	0	""	2024-07-17	10:10:54	15267.954	429.22409	1942.3899	40.8767	55.001	29.1601	51.1574	0.00296216	10.8379	54.4998	-31.25	0.28126	15.9846	120
DATA	1721232655	476969957	33965	0	""	2024-07-17	10:10:55	15276.376	429.20975	1941.3789	40.8767	55.001	29.1605	51.1573	0.00300665	10.8373	54.4998	89.75	0.28126	15.985	 38
DATA	1721232656	476969957	33969	0	""	2024-07-17	10:10:56	15278.569	434.66318	1941.3954	40.8759	55.001	29.1626	51.1576	0.00302221	10.8381	54.4998	52	0.28126	15.9842	178
DATA	1721232657	476969957	33973	0	""	2024-07-17	10:10:57	15289.754	429.35931	1941.9139	40.8767	55.001	29.1651	51.1574	0.00302205	10.8408	54.4998	-23.5	0.28126	15.9842	 58
DATA	1721232658	476969957	33977	0	""	2024-07-17	10:10:58	15284.372	430.87686	1940.7153	40.8767	55.001	29.1622	51.1574	0.00360682	10.8393	54.4998	-159	0.28126	15.9846	 31
DATA	1721232659	476969957	33981	0	""	2024-07-17	10:10:59	15289.683	429.35431	1940.8116	40.8763	55.001	29.1605	51.1576	0.00297893	10.838	54.4998	101	0.28126	15.9858	188
DATA	1721232660	476969957	33985	0	""	2024-07-17	10:11:00	15301.278	433.53934	1940.4954	40.8771	55.001	29.1622	51.1578	0.00321475	10.8386	54.4998	89.5	0.28126	15.9858	 13
DATA	1721232661	476969957	33989	0	""	2024-07-17	10:11:01	15302.692	432.33447	1940.7921	40.8776	55.001	29.163	51.1574	0.0030079	10.8387	54.4998	-90.5	0.28126	15.9854	204
DATA	1721232662	476623058	33993	0	""	2024-07-17	10:11:02	15306.164	429.24197	1940.722	40.8776	55.001	29.1585	51.1578	0.00295995	10.8397	54.4998	-89.5	0.28126	15.985	216
DATA	1721232663	476623058	33997	0	""	2024-07-17	10:11:03	15312.744	431.8895	1941.1344	40.8771	55.001	29.1593	51.1576	0.0029692	10.8375	54.4998	63	0.28126	15.9854	 54
DATA	1721232664	476623058	34001	0	""	2024-07-17	10:11:04	15310.208	430.55707	1941.5115	40.8759	55.001	29.161	51.1576	0.00294399	10.8382	54.4998	93.5	0.28126	15.9858	175
DATA	1721232665	476623058	34005	0	""	2024-07-17	10:11:05	15320.088	428.47647	1940.998	40.8763	55.001	29.1614	51.1574	0.00299689	10.8392	54.4998	-80.25	0.28126	15.9854	 48
DATA	1721232666	476623058	34009	0	""	2024-07-17	10:11:06	15324.9	429.91409	1940.1027	40.8767	55.001	29.1597	51.1576	0.00297391	10.8405	54.4998	125.25	0.28126	15.9854	241
DATA	1721232667	476623058	34013	0	""	2024-07-17	10:11:07	15325.11	430.39243	1939.8589	40.8767	55.001	29.163	51.1578	0.0029653	10.8385	54.4998	-125.75	0.28126	15.985	191
DATA	1721232668	476623058	34017	0	""	2024-07-17	10:11:08	15327.264	430.93198	1939.9351	40.8759	55.001	29.1597	51.1576	0.00296511	10.8384	54.4998	-22	0.28126	15.9846	206
DATA	1721232669	476283073	34021	0	""	2024-07-17	10:11:09	15334.478	428.2337	1939.4246	40.8763	55.001	29.1597	51.1578	0.00295278	10.8389	54.4998	-76.75	0.28126	15.9838	 68
DATA	1721232670	476283073	34025	0	""	2024-07-17	10:11:10	15336.5	432.84982	1939.7448	40.8763	55.001	29.1572	51.1578	0.00300128	10.8394	54.4998	-21.5	0.28126	15.9834	171
DATA	1721232671	476283073	34029	0	""	2024-07-17	10:11:11	15346.993	430.85266	1939.4337	40.8767	55.001	29.1568	51.1573	0.00298947	10.838	54.4998	106.5	0.28126	15.9834	  5
DATA	1721232672	476283073	34033	0	""	2024-07-17	10:11:12	15345.034	433.00092	1940.3386	40.8759	55.001	29.1568	51.1574	0.0032712	10.838	54.4998	34.75	0.28126	15.9827	164
DATA	1721232673	476283073	34037	0	""	2024-07-17	10:11:13	15344.695	431.22339	1940.1586	40.8771	55.001	29.1593	51.1574	0.00295365	10.8368	54.4998	143.25	0.28126	15.9827	 85
DATA	1721232674	476283073	34041	0	""	2024-07-17	10:11:14	15353.123	433.81613	1939.7783	40.8771	55.001	29.1597	51.1573	0.00295791	10.8382	54.4998	-120.25	0.28126	15.983	 71
DATA	1721232675	476283073	34045	0	""	2024-07-17	10:11:15	15358.593	435.32648	1939.5627	40.8767	55.001	29.1564	51.1576	0.00298588	10.8389	54.4998	-3.25	0.28126	15.9827	 68
DATA	1721232676	476283073	34049	0	""	2024-07-17	10:11:16	15359.564	430.48782	1939.4731	40.8771	55.001	29.1581	51.1576	0.00300044	10.8382	54.4998	23.5	0.28126	15.9846	239
DATA	1721232677	475928068	34053	0	""	2024-07-17	10:11:17	15365.377	430.71005	1939.8085	40.8767	55.001	29.1597	51.1573	0.00295401	10.8395	54.4998	51	0.28126	15.9838	160
DATA	1721232678	475928068	34057	0	""	2024-07-17	10:11:18	15374.998	433.20071	1938.5345	40.8763	55.001	29.1614	51.1573	0.00299673	10.8392	54.4998	-9.75	0.28126	15.9838	 66
DATA	1721232679	475928068	34061	0	""	2024-07-17	10:11:19	15369.441	430.67236	1938.4043	40.8776	55.001	29.1585	51.1573	0.00343328	10.839	54.4998	-28.75	0.28126	15.9838	 52
DATA	1721232680	475928068	34065	0	""	2024-07-17	10:11:20	15384.471	431.13184	1939.295	40.8763	55.001	29.1597	51.1573	0.00299829	10.8398	54.4998	-0.25	0.28126	15.9838	  0
DATA	1721232681	475928068	34069	0	""	2024-07-17	10:11:21	15383.087	431.41223	1939.6132	40.878	55.001	29.1564	51.1574	0.00298951	10.8361	54.4998	100.25	0.28126	15.9834	 26
DATA	1721232682	475928068	34073	0	""	2024-07-17	10:11:22	15392.34	430.92648	1938.4026	40.8776	55.001	29.1585	51.1576	0.00301769	10.8382	54.4998	116.75	0.28126	15.9834	 47
DATA	1721232683	475928068	34077	0	""	2024-07-17	10:11:23	15396.279	432.59958	1938.1429	40.8767	55.001	29.1601	51.1578	0.00299947	10.84	54.4998	-19	0.28126	15.9834	130
DATA	1721232684	475575923	34081	0	""	2024-07-17	10:11:24	15392.403	436.19174	1938.0282	40.8776	55.001	29.1605	51.1576	0.00301155	10.8389	54.4998	50.25	0.28126	15.9838	 32
DATA	1721232685	475575923	34085	0	""	2024-07-17	10:11:25	15395.297	432.02307	1938.3569	40.878	55.001	29.163	51.1576	0.0029953	10.8389	54.4998	45.25	0.28126	15.9834	167
DATA	1721232686	475575923	34089	0	""	2024-07-17	10:11:26	15407.188	429.97568	1937.5536	40.8767	55.001	29.1622	51.1578	0.0030217	10.8365	54.4998	-66.25	0.28126	15.983	 13
DATA	1721232687	475575923	34093	0	""	2024-07-17	10:11:27	15405.315	432.6778	1937.4041	40.878	55.001	29.1626	51.1578	0.0029938	10.8383	54.4998	12.75	0.28126	15.9823	155
DATA	1721232688	475575923	34097	0	""	2024-07-17	10:11:28	15413.333	435.35019	1937.6527	40.878	55.001	29.1597	51.1574	0.00302948	10.837	54.4998	-132	0.28126	15.9815	149
DATA	1721232689	475575923	34101	0	""	2024-07-17	10:11:29	15414.396	434.21906	1937.1748	40.8776	55.001	29.1601	51.1574	0.00295849	10.8389	54.4998	142	0.28126	15.9815	210
DATA	1721232690	475575923	34105	0	""	2024-07-17	10:11:30	15422.043	432.81012	1941.6082	40.8767	55.001	29.1647	51.1576	0.00335015	10.8393	54.4998	-17.75	0.28126	15.9815	 52
DATA	1721232691	475575923	34109	0	""	2024-07-17	10:11:31	15428.292	431.36707	1937.9526	40.8763	55.001	29.1622	51.1574	0.00301592	10.839	54.4998	-108	0.28126	15.9815	181
DATA	1721232692	475233078	34113	0	""	2024-07-17	10:11:32	15438.54	432.42004	1936.5789	40.8759	55.001	29.1626	51.1574	0.00300218	10.8389	54.4998	-2	0.28126	15.9846	 73
DATA	1721232693	475233078	34117	0	""	2024-07-17	10:11:33	15425.223	436.01666	1937.0059	40.8771	55.001	29.1601	51.1574	0.00295212	10.8392	54.4998	-67.5	0.28126	15.9823	  5
DATA	1721232694	475233078	34121	0	""	2024-07-17	10:11:34	15429.857	431.98236	1935.6254	40.8767	55.001	29.1585	51.1576	0.00297679	10.8392	54.4998	7.25	0.28126	15.9823	 12
DATA	1721232695	475233078	34125	0	""	2024-07-17	10:11:35	15441.725	431.43814	1935.7118	40.8771	55.001	29.1589	51.1574	0.00297974	10.8378	54.4998	69	0.28126	15.9823	160
DATA	1721232696	475233078	34129	0	""	2024-07-17	10:11:36	15440.305	437.07361	1937.1016	40.8763	55.001	29.1581	51.1574	0.00296794	10.8395	54.4998	72	0.28126	15.9823	140
DATA	1721232697	475233078	34133	0	""	2024-07-17	10:11:37	15450.163	432.50311	1936.1097	40.8763	55.001	29.1593	51.1573	0.00302117	10.8361	54.4998	13.5	0.28126	15.9815	203
DATA	1721232698	475233078	34137	0	""	2024-07-17	10:11:38	15449.073	430.54691	1936.4174	40.8771	55.001	29.1585	51.1576	0.00301862	10.8386	54.4998	-36.75	0.28126	15.9823	 93
DATA	1721232699	474883079	34141	0	""	2024-07-17	10:11:39	15447.157	430.59814	1936.7563	40.8759	55.001	29.156	51.1576	0.00311927	10.8367	54.4998	25.75	0.28126	15.9823	 15
DATA	1721232700	474883079	34145	0	""	2024-07-17	10:11:40	15449.053	434.19934	1936.0935	40.8771	55.001	29.1577	51.1573	0.00297462	10.838	54.4998	42	0.28126	15.9819	 97
DATA	1721232701	474883079	34149	0	""	2024-07-17	10:11:41	15464.877	433.97278	1935.1479	40.878	55.001	29.1597	51.1578	0.00299825	10.838	54.4998	-63	0.28126	15.9819	135
DATA	1721232702	474883079	34153	0	""	2024-07-17	10:11:42	15452.203	432.27786	1935.239	40.878	55.001	29.1568	51.1578	0.0040393	10.8376	54.4998	51.75	0.28126	15.9819	146
DATA	1721232703	474883079	34157	0	""	2024-07-17	10:11:43	15463.206	428.81253	1936.2284	40.8776	55.001	29.1577	51.1573	0.00300417	10.8372	54.4998	-1.5	0.28126	15.9811	219
DATA	1721232704	474883079	34161	0	""	2024-07-17	10:11:44	15465.793	436.58362	1936.425	40.8767	55.001	29.1589	51.1573	0.00297528	10.8385	54.4998	-104	0.28126	15.9803	207
DATA	1721232705	474883079	34165	0	""	2024-07-17	10:11:45	15469.904	431.69672	1935.6527	40.8771	55.001	29.1589	51.1574	0.00303066	10.8381	54.4998	-20.75	0.28126	15.9803	 92
DATA	1721232706	474883079	34169	0	""	2024-07-17	10:11:46	15465.14	435.88004	1934.9681	40.878	55.001	29.1568	51.1574	0.00302691	10.8387	54.4998	78.25	0.28126	15.9799	226
DATA	1721232707	474531888	34173	0	""	2024-07-17	10:11:47	15476.273	427.95126	1933.826	40.8767	55.001	29.1589	51.1573	0.00300668	10.8377	54.4998	-7.75	0.28126	15.9795	 15
DATA	1721232708	474531888	34177	0	""	2024-07-17	10:11:48	15481.558	431.92404	1935.2086	40.8776	55.001	29.1577	51.1574	0.0030168	10.8385	54.4998	95.5	0.28126	15.9795	219
DATA	1721232709	474531888	34181	0	""	2024-07-17	10:11:49	15477.481	434.04126	1935.0002	40.8776	55.001	29.1585	51.1573	0.00301083	10.8374	54.4998	108.25	0.28126	15.9823	 69
DATA	1721232710	474531888	34185	0	""	2024-07-17	10:11:50	15485.414	433.39145	1934.8945	40.8788	55.001	29.1622	51.1576	0.0030284	10.8367	54.4998	-62.5	0.28126	15.9811	236
DATA	1721232711	474531888	34189	0	""	2024-07-17	10:11:51	15487.86	427.97	1932.4517	40.8887	55.001	29.1618	51.1576	0.00300299	10.8371	54.4998	383.25	0.28126	15.9815	160
DATA	1721232712	474531888	34193	0	""	2024-07-17	10:11:52	15479.727	436.45468	1934.7277	40.8878	55.001	29.1679	51.1574	0.00292688	10.8381	54.4998	261	0.28126	15.9807	236
DATA	1721232713	474531888	34197	0	""	2024-07-17	10:11:53	15490.487	434.57358	1933.9548	40.8804	55.001	29.1704	51.1571	0.00300763	10.8389	54.4998	-174.75	0.28126	15.9807	152
DATA	1721232714	474189043	34201	0	""	2024-07-17	10:11:54	15495.881	435.27203	1934.7841	40.8771	55.001	29.1655	51.1571	0.00299822	10.8377	54.4998	-192.5	0.28126	15.9803	 76
DATA	1721232715	474189043	34205	0	""	2024-07-17	10:11:55	15492.073	435.56839	1933.7299	40.8767	55.001	29.1589	51.1571	0.00302439	10.8395	54.4998	-136.75	0.28126	15.9807	152
DATA	1721232716	474189043	34209	0	""	2024-07-17	10:11:56	15499.696	435.51044	1933.932	40.8763	55.001	29.156	51.1573	0.00304284	10.8382	54.4998	-8.5	0.28126	15.9807	136
DATA	1721232717	474189043	34213	0	""	2024-07-17	10:11:57	15500.759	433.45218	1932.9246	40.8759	55.001	29.1564	51.1573	0.00309537	10.8393	54.4998	11.25	0.28126	15.9803	 26
DATA	1721232718	474189043	34217	0	""	2024-07-17	10:11:58	15501.832	431.31717	1933.3807	40.8771	55.001	29.1548	51.1574	0.0030284	10.8379	54.4998	9.5	0.28126	15.9807	132
DATA	1721232719	474189043	34221	0	""	2024-07-17	10:11:59	15501.745	433.02576	1934.6959	40.8767	55.001	29.1544	51.1571	0.00301464	10.8374	54.4998	-105	0.28126	15.9799	238
DATA	1721232720	474189043	34225	0	""	2024-07-17	10:12:00	15510.766	436.08133	1933.3738	40.8771	55.001	29.1515	51.1576	0.00304211	10.8403	54.4998	175	0.28126	15.9787	156
DATA	1721232721	474189043	34229	0	""	2024-07-17	10:12:01	15510.414	434.54633	1932.613	40.878	55.001	29.156	51.1574	0.00302108	10.8391	54.4998	73.5	0.28126	15.9783	 51
DATA	1721232722	473843097	34233	0	""	2024-07-17	10:12:02	15508.51	435.91397	1932.2057	40.878	55.001	29.156	51.1574	0.0030468	10.8384	54.4998	-22	0.28126	15.9783	227
DATA	1721232723	473843097	34237	0	""	2024-07-17	10:12:03	15521.363	436.43292	1932.9539	40.878	55.001	29.1535	51.1574	0.00301264	10.8372	54.4998	60.5	0.28126	15.9791	175
DATA	1721232724	473843097	34241	0	""	2024-07-17	10:12:04	15520.367	437.48691	1932.5485	40.8771	55.001	29.1552	51.1571	0.00300329	10.8368	54.4998	44.75	0.28126	15.9783	 32
DATA	1721232725	473843097	34245	0	""	2024-07-17	10:12:05	15519.036	435.20322	1933.4604	40.878	55.001	29.1597	51.1571	0.00299584	10.8374	54.4998	47.25	0.28126	15.9783	243
DATA	1721232726	473843097	34249	0	""	2024-07-17	10:12:06	15520.204	436.96573	1932.5825	40.8792	55.001	29.1577	51.1573	0.00302288	10.8379	54.4998	38.5	0.28126	15.9815	253
DATA	1721232727	473843097	34253	0	""	2024-07-17	10:12:07	15523.72	439.55634	1933.2371	40.8788	55.001	29.1601	51.1574	0.00301351	10.8373	54.4998	60.5	0.28126	15.9795	178
DATA	1721232728	473843097	34257	0	""	2024-07-17	10:12:08	15527.89	433.30792	1932.9272	40.8788	55.001	29.1622	51.1574	0.00302533	10.8384	54.4998	3.5	0.28126	15.9795	151
DATA	1721232729	473501920	34261	0	""	2024-07-17	10:12:09	15534.129	437.98801	1933.2936	40.8788	55.001	29.1601	51.1576	0.00303705	10.8389	54.4998	-206.5	0.28126	15.9791	 77
DATA	1721232730	473501920	34265	0	""	2024-07-17	10:12:10	15527.777	439.22122	1932.6779	40.8792	55.001	29.1597	51.1574	0.00301172	10.8386	54.4998	98	0.28126	15.9787	147
DATA	1721232731	473501920	34269	0	""	2024-07-17	10:12:11	15529.36	426.91263	1931.3853	40.8788	55.001	29.1622	51.1578	0.00299099	10.8371	54.4998	109.5	0.28126	15.9791	243
DATA	1721232732	473501920	34273	0	""	2024-07-17	10:12:12	15543.004	435.45682	1932.1498	40.8788	55.001	29.1618	51.1573	0.00303881	10.8384	54.4998	-107.25	0.28126	15.9795	117
DATA	1721232733	473501920	34277	0	""	2024-07-17	10:12:13	15546.721	437.64883	1932.4813	40.8788	55.001	29.1601	51.1574	0.00303956	10.8371	54.4998	-2.25	0.28126	15.9783	 19
DATA	1721232734	473501920	34281	0	""	2024-07-17	10:12:14	15543.605	440.41437	1931.9598	40.8796	55.001	29.1601	51.1574	0.0030188	10.8367	54.4998	36.5	0.28126	15.9787	182
DATA	1721232735	473501920	34285	0	""	2024-07-17	10:12:15	15550.494	434.91412	1932.0197	40.8784	55.001	29.1597	51.1574	0.00296901	10.8403	54.4998	-18.25	0.28126	15.9791	 71
DATA	1721232736	473501920	34289	0	""	2024-07-17	10:12:16	15550.674	437.35226	1930.8304	40.8788	55.001	29.1601	51.1576	0.003014	10.8385	54.4998	-28.5	0.28126	15.9783	171
DATA	1721232737	473150968	34293	0	""	2024-07-17	10:12:17	15558.465	436.22678	1931.0278	40.8792	55.001	29.1597	51.1573	0.00301924	10.8375	54.4998	-36	0.28126	15.9776	209
DATA	1721232738	473150968	34297	0	""	2024-07-17	10:12:18	15559.929	434.92889	1931.3073	40.8784	55.001	29.1597	51.1576	0.00302171	10.8396	54.4998	92.25	0.28126	15.9776	 78
DATA	1721232739	473150968	34301	0	""	2024-07-17	10:12:19	15565.499	440.14752	1931.4863	40.8796	55.001	29.1593	51.1576	0.0030259	10.8377	54.4998	125.75	0.28126	15.9768	 59
DATA	1721232740	473150968	34305	0	""	2024-07-17	10:12:20	15574.664	440.77371	1931.4191	40.8792	55.001	29.1626	51.1571	0.00298193	10.8389	54.4998	-8	0.28126	15.9768	144
DATA	1721232741	473150968	34309	0	""	2024-07-17	10:12:21	15583.446	436.10938	1930.1997	40.8796	55.001	29.1626	51.1571	0.00304897	10.837	54.4998	87	0.28126	15.9768	114
DATA	1721232742	473150968	34313	0	""	2024-07-17	10:12:22	15581.163	434.26712	1931.2974	40.8784	55.001	29.1638	51.1573	0.00337861	10.8384	54.4998	-62.25	0.28126	15.9772	 75
DATA	1721232743	473150968	34317	0	""	2024-07-17	10:12:23	15585.545	439.51151	1929.2322	40.8788	55.001	29.163	51.1574	0.00303949	10.8386	54.4998	10.5	0.28126	15.9799	197
DATA	1721232744	472803115	34321	0	""	2024-07-17	10:12:24	15587.633	440.80307	1930.8361	40.8792	55.001	29.1614	51.1573	0.0030607	10.8384	54.4998	-64.75	0.28126	15.9783	  8
DATA	1721232745	472803115	34325	0	""	2024-07-17	10:12:25	15592.156	439.81717	1930.1042	40.8788	55.001	29.1585	51.1576	0.00298869	10.8386	54.4998	36.5	0.28126	15.9776	  5
DATA	1721232746	472803115	34329	0	""	2024-07-17	10:12:26	15600.063	439.70859	1929.7736	40.8792	55.001	29.1581	51.1573	0.00330929	10.8358	54.4998	-146.75	0.28126	15.9779	151
DATA	1721232747	472803115	34333	0	""	2024-07-17	10:12:27	15599.811	438.83975	1929.0403	40.8796	55.001	29.1577	51.1574	0.0030483	10.8372	54.4998	127.75	0.28126	15.9776	 53
DATA	1721232748	472803115	34337	0	""	2024-07-17	10:12:28	15606.539	435.63419	1929.8135	40.8792	55.001	29.1589	51.1574	0.00303139	10.8376	54.4998	86.5	0.28126	15.9779	  9
DATA	1721232749	472803115	34341	0	""	2024-07-17	10:12:29	15600.455	440.02963	1929.422	40.8792	55.001	29.1618	51.1573	0.00305395	10.8381	54.4998	44.5	0.28126	15.9768	175
DATA	1721232750	472803115	34345	0	""	2024-07-17	10:12:30	15606.462	437.85843	1929.5552	40.88	55.001	29.1593	51.1571	0.00302555	10.837	54.4998	10	0.28126	15.9776	226
DATA	1721232751	472803115	34349	0	""	2024-07-17	10:12:31	15616.972	438.49631	1929.2397	40.8796	55.001	29.1605	51.1571	0.00305222	10.8384	54.4998	-0.25	0.28126	15.9772	 19
DATA	1721232752	472451925	34353	0	""	2024-07-17	10:12:32	15609.239	441.40567	1929.7747	40.8796	55.001	29.161	51.1573	0.0030217	10.8376	54.4998	154	0.28126	15.9776	 93
DATA	1721232753	472451925	34357	0	""	2024-07-17	10:12:33	15620.629	434.75699	1928.5804	40.88	55.001	29.1597	51.1574	0.00307191	10.8391	54.4998	31	0.28126	15.9768	 55
DATA	1721232754	472451925	34361	0	""	2024-07-17	10:12:34	15623.744	439.5097	1929.5466	40.8796	55.001	29.1597	51.1573	0.00299451	10.8385	54.4998	-21.5	0.28126	15.9764	  4
DATA	1721232755	472451925	34365	0	""	2024-07-17	10:12:35	15625.223	441.48938	1929.0804	40.8796	55.001	29.1581	51.1571	0.00303333	10.8389	54.4998	-19.25	0.28126	15.9756	 85
DATA	1721232756	472451925	34369	0	""	2024-07-17	10:12:36	15622.719	438.41125	1929.4729	40.8784	55.001	29.1614	51.1573	0.00299973	10.8385	54.4998	138	0.28126	15.9752	219
DATA	1721232757	472451925	34373	0	""	2024-07-17	10:12:37	15630.637	437.84946	1928.8566	40.88	55.001	29.1642	51.1576	0.00303856	10.8383	54.4998	-102.75	0.28126	15.9756	 52
DATA	1721232758	472451925	34377	0	""	2024-07-17	10:12:38	15623.011	441.81903	1928.0275	40.8796	55.001	29.1618	51.1574	0.00369205	10.8392	54.4998	-65.75	0.28126	15.9756	 91
DATA	1721232759	472110033	34381	0	""	2024-07-17	10:12:39	15635.346	444.10083	1928.7423	40.8796	55.001	29.1593	51.1574	0.00303894	10.8371	54.4998	-1.75	0.28126	15.9756	 23
DATA	1721232760	472110033	34385	0	""	2024-07-17	10:12:40	15637.141	438.96838	1929.3158	40.8808	55.001	29.1618	51.1578	0.0030644	10.838	54.4998	129	0.28126	15.9783	 87
DATA	1721232761	472110033	34389	0	""	2024-07-17	10:12:41	15634.972	439.58484	1928.7686	40.8804	55.001	29.1626	51.1576	0.00301448	10.8386	54.4998	-112.25	0.28126	15.9764	134
DATA	1721232762	472110033	34393	0	""	2024-07-17	10:12:42	15644.346	439.15985	1928.6902	40.8804	55.001	29.1622	51.1574	0.00301417	10.8368	54.4998	83.5	0.28126	15.9764	226
DATA	1721232763	472110033	34397	0	""	2024-07-17	10:12:43	15635.834	438.47495	1927.7159	40.88	55.001	29.1642	51.1578	0.00297693	10.8367	54.4998	40.25	0.28126	15.9764	206
DATA	1721232764	472110033	34401	0	""	2024-07-17	10:12:44	15648.884	437.76932	1927.6538	40.8796	55.001	29.1647	51.1574	0.00301198	10.8382	54.4998	-126.25	0.28126	15.9768	140
DATA	1721232765	472110033	34405	0	""	2024-07-17	10:12:45	15647.1	439.79626	1926.9148	40.8792	55.001	29.1626	51.1573	0.00307316	10.8386	54.4998	19.5	0.28126	15.976	 86
DATA	1721232766	472110033	34409	0	""	2024-07-17	10:12:46	15643.699	439.36194	1927.6289	40.8796	55.001	29.1622	51.1578	0.00312047	10.8382	54.4996	105.75	0.28126	15.9756	 96
DATA	1721232767	471752882	34413	0	""	2024-07-17	10:12:47	15649.838	438.30219	1926.7546	40.8796	55.001	29.1614	51.1576	0.00300845	10.8389	54.4998	49.5	0.28126	15.9764	 18
DATA	1721232768	471752882	34417	32	""	2024-07-17	10:12:48	15257.829	3754.3162	1991.9277	40.8796	55.001	29.1618	51.1574	0.0458945	10.8379	54.4998	-34	0.28126	15.9764	242
DATA	1721232769	471752882	34421	0	""	2024-07-17	10:12:49	15652.329	442.75293	1927.2058	40.8792	55.001	29.1597	51.1578	0.00300569	10.837	54.4998	-25.5	0.28126	15.976	206
DATA	1721232770	471752882	34425	32	""	2024-07-17	10:12:50	15401.73	436.62759	1898.8199	40.878	55.001	29.1585	51.1576	0.0497036	10.8395	54.4998	-18.75	0.28126	15.9756	 23
DATA	1721232771	471752882	34429	0	""	2024-07-17	10:12:51	15660.239	439.09262	1928.3367	40.8788	55.001	29.1581	51.1574	0.0030592	10.8373	54.4994	15	0.28126	15.9744	 97
DATA	1721232772	471752882	34433	0	""	2024-07-17	10:12:52	15656.502	439.58911	1927.5405	40.8788	55.001	29.1577	51.1576	0.00303282	10.8373	54.4998	80.25	0.28126	15.9748	 48
DATA	1721232773	471752882	34437	0	""	2024-07-17	10:12:53	15659.481	438.48615	1927.0165	40.8804	55.001	29.1585	51.1573	0.00303235	10.8384	54.4996	56.25	0.28126	15.974	246
DATA	1721232774	471406936	34441	0	""	2024-07-17	10:12:54	15657.904	439.19189	1926.6956	40.8796	55.001	29.1626	51.1574	0.0030353	10.8376	54.4994	6.75	0.28126	15.9744	215
DATA	1721232775	471406936	34445	0	""	2024-07-17	10:12:55	15657.117	443.47198	1925.8595	40.88	55.001	29.1614	51.1576	0.00302473	10.8375	54.4994	-41.5	0.28126	15.974	139
DATA	1721232776	471406936	34449	0	""	2024-07-17	10:12:56	15668.343	438.90848	1927.4482	40.8792	55.001	29.1605	51.1574	0.00308128	10.8391	54.4992	3.5	0.28126	15.9736	206
DATA	1721232777	471406936	34453	0	""	2024-07-17	10:12:57	15663.289	439.60751	1928.0377	40.88	55.001	29.163	51.1576	0.00303457	10.8367	54.4992	25.75	0.28126	15.9764	155
DATA	1721232778	471406936	34457	0	""	2024-07-17	10:12:58	15657.52	440.19513	1925.5374	40.88	55.001	29.1638	51.1576	0.00299109	10.838	54.4994	-83	0.28126	15.9748	  5
