Model:	LI-7810
SN:	TG10-01524
Software Version:	2.3.5
Timestamp:	2024-07-12 08:00:00
Timezone:	US/Mountain
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1720793256	279822111	2389085	0	""	2024-07-12	08:07:36	14981.231	452.08328	2041.609	40.9705	55.0003	38.0917	51.1336	0.00285814	10.8448	54.5005	139.25	0.257088	24.139	172
DATA	1720793257	279822111	2389089	0	""	2024-07-12	08:07:37	14970.864	448.12241	2040.7544	40.9705	55.0003	38.0954	51.1336	0.00286664	10.8458	54.5005	52.25	0.257088	24.1394	238
DATA	1720793258	279822111	2389093	0	""	2024-07-12	08:07:38	14966.377	450.7373	2040.5577	40.9709	55.0003	38.0941	51.1336	0.00286455	10.8454	54.5005	-23	0.257088	24.1394	 86
DATA	1720793259	279822111	2389097	0	""	2024-07-12	08:07:39	14972.964	449.26486	2039.5391	40.9709	55.0003	38.0941	51.1336	0.00299971	10.8468	54.5005	-25	0.257088	24.139	117
DATA	1720793260	279822111	2389101	0	""	2024-07-12	08:07:40	14967.854	447.84564	2040.0155	40.9701	55.0003	38.0908	51.1336	0.00289464	10.8474	54.5005	-75.75	0.257088	24.1409	 13
DATA	1720793261	279822111	2389105	0	""	2024-07-12	08:07:41	14971.741	445.30164	2040.1692	40.9714	55.0003	38.0929	51.1336	0.0028865	10.8463	54.5005	122.25	0.257088	24.1401	193
DATA	1720793262	279822111	2389109	0	""	2024-07-12	08:07:42	14969.586	448.69559	2040.2428	40.9709	55.0003	38.0917	51.1336	0.0028745	10.8476	54.5005	47.5	0.257088	24.1401	144
DATA	1720793263	279474020	2389113	0	""	2024-07-12	08:07:43	14967.802	450.2428	2040.1149	40.9714	55.0003	38.0929	51.1336	0.00283611	10.8461	54.5005	5.75	0.257088	24.1397	109
DATA	1720793264	279474020	2389117	0	""	2024-07-12	08:07:44	14959.249	445.55469	2039.8503	40.9705	55.0003	38.0937	51.1336	0.00331251	10.8439	54.5005	41	0.257088	24.1394	 84
DATA	1720793265	279474020	2389121	0	""	2024-07-12	08:07:45	14973.479	447.29401	2040.3905	40.9705	55.0003	38.0937	51.1336	0.00285951	10.8464	54.5005	-178.25	0.257088	24.1397	 77
DATA	1720793266	279474020	2389125	0	""	2024-07-12	08:07:46	14974.709	449.66373	2041.7444	40.9701	55.0003	38.0892	51.1336	0.00286901	10.8438	54.5005	55.5	0.257088	24.1397	194
DATA	1720793267	279474020	2389129	0	""	2024-07-12	08:07:47	14969.051	449.84515	2040.1719	40.9701	55.0003	38.0917	51.1336	0.00293268	10.8456	54.5005	58	0.257088	24.1401	 82
DATA	1720793268	279474020	2389133	0	""	2024-07-12	08:07:48	14982.398	447.34021	2041.3507	40.9714	55.0003	38.0921	51.1336	0.00289553	10.8456	54.5005	11.5	0.257088	24.1397	174
DATA	1720793269	279474020	2389137	0	""	2024-07-12	08:07:49	14970.52	443.33508	2041.3589	40.9714	55.0003	38.0937	51.1336	0.00286513	10.8447	54.5005	65.5	0.257088	24.1397	140
DATA	1720793270	279120922	2389141	0	""	2024-07-12	08:07:50	14967.612	447.43747	2040.1642	40.9714	55.0003	38.0962	51.1336	0.00284508	10.8439	54.5005	-55.75	0.257088	24.1397	 15
DATA	1720793271	279120922	2389145	0	""	2024-07-12	08:07:51	14973.946	447.1868	2040.8589	40.9718	55.0003	38.0941	51.1336	0.00283554	10.8464	54.5005	152.75	0.257088	24.1394	248
DATA	1720793272	279120922	2389149	0	""	2024-07-12	08:07:52	14974.134	446.57809	2039.278	40.9709	55.0003	38.0987	51.1336	0.00286817	10.8456	54.5005	73.25	0.257088	24.1394	209
DATA	1720793273	279120922	2389153	0	""	2024-07-12	08:07:53	14975.99	449.57767	2040.1987	40.9705	55.0003	38.0987	51.1336	0.00290337	10.8445	54.5005	-84.25	0.257088	24.139	204
DATA	1720793274	279120922	2389157	0	""	2024-07-12	08:07:54	14974.569	447.51309	2040.6112	40.9714	55.0003	38.0954	51.1336	0.00287856	10.8455	54.5005	9	0.257088	24.1394	 42
DATA	1720793275	279120922	2389161	0	""	2024-07-12	08:07:55	14964.072	452.35043	2040.376	40.9714	55.0003	38.095	51.1336	0.00349946	10.8457	54.5005	-181.5	0.257088	24.139	116
DATA	1720793276	279120922	2389165	0	""	2024-07-12	08:07:56	14969.296	450.00739	2040.5223	40.9709	55.0003	38.0929	51.1336	0.00285713	10.8459	54.5005	-174.25	0.257088	24.139	 28
DATA	1720793277	279120922	2389169	0	""	2024-07-12	08:07:57	14971.392	454.23669	2040.1931	40.9722	55.0003	38.0896	51.1336	0.00287836	10.8455	54.5005	-16	0.257088	24.1405	138
DATA	1720793278	278776884	2389173	0	""	2024-07-12	08:07:58	14970.754	446.39157	2041.1906	40.9718	55.0003	38.0896	51.1336	0.00290625	10.8448	54.5005	49.25	0.257088	24.1401	  9
DATA	1720793279	278776884	2389177	0	""	2024-07-12	08:07:59	14962.905	450.76099	2039.9703	40.9722	55.0003	38.0921	51.1336	0.00314111	10.8447	54.5005	270.5	0.257088	24.1397	  3
DATA	1720793280	278776884	2389181	0	""	2024-07-12	08:08:00	14968.014	447.14838	2040.9233	40.9722	55.0003	38.0962	51.1336	0.0028689	10.8443	54.5005	-216	0.257088	24.1394	137
DATA	1720793281	278776884	2389185	0	""	2024-07-12	08:08:01	14968.135	450.7041	2040.3843	40.9709	55.0003	38.0929	51.1336	0.00289823	10.8456	54.5005	36.25	0.257088	24.1397	200
DATA	1720793282	278776884	2389189	0	""	2024-07-12	08:08:02	14970.23	451.82819	2040.1296	40.9714	55.0003	38.0921	51.1336	0.00287856	10.8439	54.5005	-101.75	0.257088	24.1397	 40
DATA	1720793283	278776884	2389193	0	""	2024-07-12	08:08:03	14974.454	450.13867	2039.8551	40.9722	55.0003	38.0913	51.1336	0.00285954	10.8459	54.5005	200	0.257088	24.1397	158
DATA	1720793284	278776884	2389197	0	""	2024-07-12	08:08:04	14972.158	447.32007	2041.6487	40.9709	55.0003	38.0929	51.1336	0.00287362	10.8454	54.5005	-13.5	0.257088	24.1401	241
DATA	1720793285	278429031	2389201	0	""	2024-07-12	08:08:05	14966.478	447.69925	2040.2651	40.9705	55.0003	38.0946	51.1336	0.00285695	10.8433	54.5005	127	0.257088	24.1394	143
DATA	1720793286	278429031	2389205	0	""	2024-07-12	08:08:06	14968.992	451.91837	2040.543	40.9709	55.0003	38.097	51.1336	0.00285946	10.8457	54.5005	-29.5	0.257088	24.1394	149
DATA	1720793287	278429031	2389209	0	""	2024-07-12	08:08:07	14972.57	448.93039	2040.4948	40.9705	55.0003	38.0958	51.1336	0.00288261	10.8451	54.5005	-59	0.257088	24.1401	 87
DATA	1720793288	278429031	2389213	0	""	2024-07-12	08:08:08	14970.222	454.55862	2040.2769	40.9705	55.0003	38.0937	51.1336	0.00303642	10.8459	54.5005	-7.5	0.257088	24.1394	173
DATA	1720793289	278429031	2389217	0	""	2024-07-12	08:08:09	14966.736	451.8125	2041.5764	40.9701	55.0003	38.0925	51.1336	0.00297165	10.8466	54.5005	169	0.257088	24.139	 44
DATA	1720793290	278429031	2389221	0	""	2024-07-12	08:08:10	14967.743	443.42715	2040.825	40.9709	55.0003	38.097	51.1336	0.00290269	10.8458	54.5005	-135.5	0.257088	24.1394	166
DATA	1720793291	278429031	2389225	0	""	2024-07-12	08:08:11	14972.598	447.72409	2041.5651	40.9701	55.0003	38.0937	51.1336	0.00287568	10.8441	54.5005	-23.25	0.257088	24.1394	 19
DATA	1720793292	278429031	2389229	0	""	2024-07-12	08:08:12	14972.733	449.51532	2042.4685	40.9714	55.0003	38.0954	51.1336	0.00282857	10.8475	54.5005	10.75	0.257088	24.139	185
DATA	1720793293	278083086	2389233	0	""	2024-07-12	08:08:13	14968.8	449.64655	2040.1453	40.9714	55.0003	38.0941	51.1336	0.00284667	10.845	54.5005	23.25	0.257088	24.1394	 83
DATA	1720793294	278083086	2389237	0	""	2024-07-12	08:08:14	14973.289	451.07693	2040.5939	40.9718	55.0003	38.0946	51.1336	0.00285428	10.8458	54.5005	-67.5	0.257088	24.1409	  2
DATA	1720793295	278083086	2389241	0	""	2024-07-12	08:08:15	14972.121	451.76114	2040.7358	40.9714	55.0003	38.0946	51.1336	0.00283182	10.8454	54.5005	7	0.257088	24.1405	 15
DATA	1720793296	278083086	2389245	0	""	2024-07-12	08:08:16	14969.608	449.70871	2041.28	40.9701	55.0003	38.0925	51.1336	0.0029007	10.847	54.5005	-58	0.257088	24.1401	180
DATA	1720793297	278083086	2389249	0	""	2024-07-12	08:08:17	14971.585	446.45087	2041.075	40.9705	55.0003	38.0888	51.1336	0.00283675	10.845	54.5005	-152.25	0.257088	24.1397	252
DATA	1720793298	278083086	2389253	0	""	2024-07-12	08:08:18	14972.712	449.2565	2041.4193	40.9718	55.0003	38.088	51.1336	0.0028669	10.8474	54.5005	113.75	0.257088	24.1394	152
DATA	1720793299	278083086	2389257	0	""	2024-07-12	08:08:19	14970.882	449.20544	2040.4481	40.9705	55.0003	38.0892	51.1336	0.00285768	10.8439	54.5005	125.75	0.257088	24.1401	 45
DATA	1720793300	277739048	2389261	0	""	2024-07-12	08:08:20	14969.633	446.57602	2041.2946	40.9709	55.0003	38.0946	51.1336	0.0030585	10.8451	54.5005	81	0.257088	24.1397	 33
DATA	1720793301	277739048	2389265	0	""	2024-07-12	08:08:21	14974.92	448.44635	2040.254	40.9714	55.0003	38.0925	51.1336	0.0028785	10.8462	54.5005	-7.75	0.257088	24.1397	 84
DATA	1720793302	277739048	2389269	0	""	2024-07-12	08:08:22	14972.881	450.97891	2039.6573	40.9718	55.0003	38.0913	51.1336	0.00287228	10.8463	54.5005	42.75	0.257088	24.1394	  5
DATA	1720793303	277739048	2389273	0	""	2024-07-12	08:08:23	14972.961	451.76022	2040.9814	40.9709	55.0003	38.0946	51.1336	0.00289728	10.8451	54.5005	38	0.257088	24.1401	 84
DATA	1720793304	277739048	2389277	0	""	2024-07-12	08:08:24	14971.955	449.92313	2039.735	40.9701	55.0003	38.095	51.1336	0.00287909	10.8454	54.5005	-54	0.257088	24.1394	 48
DATA	1720793305	277739048	2389281	0	""	2024-07-12	08:08:25	14972.797	446.82596	2041.9591	40.9709	55.0003	38.0933	51.1336	0.00290292	10.8461	54.5005	1.5	0.257088	24.139	 99
DATA	1720793306	277739048	2389285	0	""	2024-07-12	08:08:26	14972.643	446.88589	2040.8018	40.9714	55.0003	38.095	51.1336	0.00279293	10.8447	54.5005	-8.25	0.257088	24.1394	208
DATA	1720793307	277739048	2389289	0	""	2024-07-12	08:08:27	14961.257	446.99747	2040.4666	40.9714	55.0003	38.0946	51.1336	0.00334662	10.8452	54.5005	72.25	0.257088	24.139	209
DATA	1720793308	277390003	2389293	0	""	2024-07-12	08:08:28	14969.508	450.39569	2040.702	40.9709	55.0003	38.0933	51.1336	0.00287813	10.8462	54.5005	31	0.257088	24.139	235
DATA	1720793309	277390003	2389297	0	""	2024-07-12	08:08:29	14967.795	450.66486	2041.4705	40.9701	55.0003	38.095	51.1336	0.00284354	10.846	54.5005	-32.75	0.257088	24.1394	187
DATA	1720793310	277390003	2389301	0	""	2024-07-12	08:08:30	14976.945	448.68884	2040.6803	40.9709	55.0003	38.0917	51.1336	0.00287511	10.847	54.5005	-130.75	0.257088	24.1394	 14
DATA	1720793311	277390003	2389305	0	""	2024-07-12	08:08:31	14969.232	444.80042	2039.0697	40.9705	55.0003	38.0941	51.1336	0.00285108	10.8445	54.5005	77.75	0.257088	24.1405	209
DATA	1720793312	277390003	2389309	0	""	2024-07-12	08:08:32	14966.899	445.83286	2039.1744	40.9701	55.0003	38.095	51.1336	0.00362703	10.8467	54.5005	-35.5	0.257088	24.1401	168
DATA	1720793313	277390003	2389313	0	""	2024-07-12	08:08:33	14969.981	450.89761	2040.2489	40.9709	55.0003	38.095	51.1336	0.00285351	10.8463	54.5005	92.25	0.257088	24.1397	188
DATA	1720793314	277390003	2389317	32	""	2024-07-12	08:08:34	15241.934	-1166.504	1960.5472	40.9718	55.0003	38.0978	51.1336	0.039483	10.845	54.5005	-156.75	0.257088	24.1394	223
DATA	1720793315	277045011	2389321	0	""	2024-07-12	08:08:35	14969.464	447.99323	2040.5676	40.9709	55.0003	38.0946	51.1336	0.00287141	10.8452	54.5005	16.25	0.257088	24.1401	217
DATA	1720793316	277045011	2389325	0	""	2024-07-12	08:08:36	14965.926	446.8736	2039.6156	40.9714	55.0003	38.0937	51.1336	0.00287829	10.8459	54.5005	-17.75	0.257088	24.1397	254
DATA	1720793317	277045011	2389329	0	""	2024-07-12	08:08:37	14966.429	449.75354	2039.8916	40.9714	55.0003	38.0941	51.1336	0.00283606	10.846	54.5005	64	0.257088	24.1397	 47
DATA	1720793318	277045011	2389333	0	""	2024-07-12	08:08:38	14969.381	449.99045	2040.5236	40.9709	55.0003	38.0929	51.1336	0.00287191	10.8473	54.5005	11.75	0.257088	24.1397	242
DATA	1720793319	277045011	2389337	0	""	2024-07-12	08:08:39	14973.803	451.31451	2040.9321	40.9705	55.0003	38.0941	51.1336	0.00285371	10.8456	54.5005	22	0.257088	24.1397	 58
DATA	1720793320	277045011	2389341	0	""	2024-07-12	08:08:40	14975.77	448.88312	2040.0551	40.9705	55.0003	38.0941	51.1336	0.00290718	10.8462	54.5005	-11.75	0.257088	24.1394	196
DATA	1720793321	277045011	2389345	0	""	2024-07-12	08:08:41	14971.004	446.17191	2040.1079	40.9705	55.0003	38.0937	51.1336	0.00287481	10.846	54.5005	26.5	0.257088	24.1394	101
DATA	1720793322	277045011	2389349	0	""	2024-07-12	08:08:42	14968.814	452.21164	2041.4938	40.9709	55.0003	38.0933	51.1336	0.00287856	10.8464	54.5005	7.25	0.257088	24.1394	181
DATA	1720793323	276706933	2389353	0	""	2024-07-12	08:08:43	14967.017	450.34625	2041.5925	40.9697	55.0003	38.0908	51.1336	0.00284301	10.8444	54.5005	-80	0.257088	24.1394	122
DATA	1720793324	276706933	2389357	0	""	2024-07-12	08:08:44	14968.388	450.21851	2040.8612	40.9714	55.0003	38.0933	51.1336	0.00284844	10.8466	54.5005	-29	0.257088	24.139	 87
DATA	1720793325	276706933	2389361	0	""	2024-07-12	08:08:45	14971.298	448.82724	2040.647	40.9709	55.0003	38.0929	51.1336	0.00289594	10.8452	54.5005	-29.5	0.257088	24.1394	205
DATA	1720793326	276706933	2389365	0	""	2024-07-12	08:08:46	14973.192	448.75186	2041.1761	40.9714	55.0003	38.0925	51.1336	0.00318755	10.8456	54.5005	-7.25	0.257088	24.1394	243
DATA	1720793327	276706933	2389369	0	""	2024-07-12	08:08:47	14973.084	449.55621	2039.7185	40.9714	55.0003	38.0917	51.1336	0.0028702	10.8453	54.5005	44	0.257088	24.1394	 50
DATA	1720793328	276706933	2389373	0	""	2024-07-12	08:08:48	14971.295	451.20224	2039.7729	40.9705	55.0003	38.0933	51.1336	0.00292825	10.8459	54.5005	28.5	0.257088	24.1401	188
DATA	1720793329	276706933	2389377	0	""	2024-07-12	08:08:49	14972.499	448.09256	2040.2773	40.9714	55.0003	38.0941	51.1336	0.0030176	10.8439	54.5005	56	0.257088	24.1405	 49
DATA	1720793330	276348114	2389381	0	""	2024-07-12	08:08:50	14973.216	449.55521	2040.2841	40.9709	55.0003	38.0933	51.1336	0.00287009	10.8443	54.5005	-43.5	0.257088	24.1397	209
DATA	1720793331	276348114	2389385	0	""	2024-07-12	08:08:51	14968.819	448.62869	2039.2389	40.9709	55.0003	38.0921	51.1336	0.00285506	10.8471	54.5005	-4.75	0.257088	24.1397	  1
DATA	1720793332	276348114	2389389	0	""	2024-07-12	08:08:52	14967.979	453.14914	2040.5001	40.9718	55.0003	38.0933	51.1336	0.00286381	10.8458	54.5005	-15	0.257088	24.1401	121
DATA	1720793333	276348114	2389393	0	""	2024-07-12	08:08:53	14971.275	453.16965	2040.4927	40.9718	55.0003	38.0925	51.1336	0.0028734	10.8457	54.5005	209.75	0.257088	24.1397	250
DATA	1720793334	276348114	2389397	0	""	2024-07-12	08:08:54	14964.655	451.31549	2039.5453	40.9718	55.0003	38.0962	51.1336	0.00288329	10.8456	54.5005	79	0.257088	24.1397	115
DATA	1720793335	276348114	2389401	0	""	2024-07-12	08:08:55	14971.957	454.00571	2040.9901	40.9718	55.0003	38.0966	51.1336	0.00289602	10.846	54.5005	-72.75	0.257088	24.1397	232
DATA	1720793336	276348114	2389405	0	""	2024-07-12	08:08:56	14968.553	447.66901	2039.9753	40.9705	55.0003	38.0983	51.1336	0.00284979	10.8466	54.5005	51.5	0.257088	24.139	163
DATA	1720793337	276348114	2389409	0	""	2024-07-12	08:08:57	14977.951	451.75665	2041.1155	40.9709	55.0003	38.1003	51.1336	0.00289038	10.8475	54.5005	-20.25	0.257088	24.1401	  9
DATA	1720793338	276006937	2389413	0	""	2024-07-12	08:08:58	14965.904	449.78836	2040.0883	40.9722	55.0003	38.0991	51.1336	0.00287072	10.8463	54.5005	-61.75	0.257088	24.1394	 45
DATA	1720793339	276006937	2389417	0	""	2024-07-12	08:08:59	14972.471	451.73718	2040.8726	40.9705	55.0003	38.0962	51.1336	0.00285335	10.8445	54.5005	-62	0.257088	24.139	 89
DATA	1720793340	276006937	2389421	0	""	2024-07-12	08:09:00	14976.022	448.10449	2040.3131	40.9705	55.0003	38.095	51.1336	0.00311291	10.8466	54.5005	-48.25	0.257088	24.1382	187
DATA	1720793341	276006937	2389425	0	""	2024-07-12	08:09:01	14962.873	447.86795	2040.9388	40.9709	55.0003	38.0946	51.1336	0.00296982	10.8443	54.5005	115.75	0.257088	24.1394	 59
DATA	1720793342	276006937	2389429	0	""	2024-07-12	08:09:02	14970.384	447.8746	2040.772	40.9714	55.0003	38.0937	51.1336	0.00304505	10.8462	54.5005	-12	0.257088	24.1394	 16
DATA	1720793343	276006937	2389433	0	""	2024-07-12	08:09:03	14972.748	453.55539	2041.0535	40.9709	55.0003	38.0946	51.1336	0.0028689	10.8467	54.5005	17.5	0.257088	24.1394	148
DATA	1720793344	276006937	2389437	0	""	2024-07-12	08:09:04	14971.021	446.58774	2040.7592	40.9705	55.0003	38.0941	51.1336	0.00284818	10.8469	54.5005	-79.5	0.257088	24.139	192
DATA	1720793345	275652885	2389441	0	""	2024-07-12	08:09:05	14968.67	453.31927	2040.6379	40.9709	55.0003	38.0929	51.1336	0.00283187	10.8456	54.5005	-95	0.257088	24.1401	100
DATA	1720793346	275652885	2389445	0	""	2024-07-12	08:09:06	14965.017	448.43094	2040.3132	40.9709	55.0003	38.0913	51.1336	0.00339858	10.844	54.5005	27.75	0.257088	24.1405	185
DATA	1720793347	275652885	2389449	0	""	2024-07-12	08:09:07	14974.38	452.18073	2040.4086	40.9697	55.0003	38.0917	51.1336	0.0029256	10.8436	54.5005	32.25	0.257088	24.1397	153
DATA	1720793348	275652885	2389453	0	""	2024-07-12	08:09:08	14967.52	448.98828	2040.7374	40.9705	55.0003	38.0917	51.1336	0.00283335	10.8468	54.5005	101.25	0.257088	24.1397	  4
DATA	1720793349	275652885	2389457	0	""	2024-07-12	08:09:09	14968.759	448.33035	2039.8184	40.9709	55.0003	38.0941	51.1336	0.00285019	10.8462	54.5005	89.25	0.257088	24.1397	 23
DATA	1720793350	275652885	2389461	0	""	2024-07-12	08:09:10	14971.114	450.2865	2040.656	40.9701	55.0003	38.0966	51.1336	0.0028639	10.8476	54.5005	-192.75	0.257088	24.1397	181
DATA	1720793351	275652885	2389465	0	""	2024-07-12	08:09:11	14968.247	449.0441	2040.8099	40.9705	55.0003	38.0917	51.1336	0.00285189	10.8469	54.5005	-118.5	0.257088	24.1401	237
DATA	1720793352	275652885	2389469	0	""	2024-07-12	08:09:12	14967.009	449.3519	2041.4542	40.9714	55.0003	38.0908	51.1336	0.00285783	10.8458	54.5005	149.5	0.257088	24.1397	208
DATA	1720793353	275312900	2389473	0	""	2024-07-12	08:09:13	14973.958	446.88461	2040.8685	40.9709	55.0003	38.0941	51.1336	0.00289316	10.8454	54.5005	-148.75	0.257088	24.1394	 94
DATA	1720793354	275312900	2389477	0	""	2024-07-12	08:09:14	14971.791	453.37952	2041.6058	40.9709	55.0003	38.0913	51.1336	0.00289061	10.8489	54.5005	41.25	0.257088	24.1394	237
DATA	1720793355	275312900	2389481	0	""	2024-07-12	08:09:15	14967.062	449.42905	2040.4567	40.9705	55.0003	38.0921	51.1336	0.00289545	10.845	54.5005	57.5	0.257088	24.139	 78
DATA	1720793356	275312900	2389485	0	""	2024-07-12	08:09:16	14973.928	453.14523	2039.8785	40.9701	55.0003	38.0929	51.1336	0.00287944	10.8447	54.5005	0	0.257088	24.139	252
DATA	1720793357	275312900	2389489	0	""	2024-07-12	08:09:17	14968.863	449.34619	2040.2465	40.9714	55.0003	38.0937	51.1336	0.002851	10.8461	54.5005	34.75	0.257088	24.139	 92
DATA	1720793358	275312900	2389493	0	""	2024-07-12	08:09:18	14963.648	450.72458	2040.1537	40.9714	55.0003	38.0958	51.1336	0.00340824	10.8457	54.5005	53.5	0.257088	24.1394	186
DATA	1720793359	275312900	2389497	0	""	2024-07-12	08:09:19	14970.691	448.61075	2040.6174	40.9705	55.0003	38.097	51.1336	0.00284993	10.8466	54.5005	46	0.257088	24.139	  1
DATA	1720793360	274961948	2389501	0	""	2024-07-12	08:09:20	14972.131	448.44406	2040.0792	40.9705	55.0003	38.0983	51.1336	0.00287515	10.8465	54.5005	-33.25	0.257088	24.1386	 13
DATA	1720793361	274961948	2389505	0	""	2024-07-12	08:09:21	14965.305	449.00504	2040.4484	40.9718	55.0003	38.0946	51.1336	0.00287043	10.8464	54.5005	-284.5	0.257088	24.1397	 24
DATA	1720793362	274961948	2389509	0	""	2024-07-12	08:09:22	14958.529	452.19104	2039.6479	40.9705	55.0003	38.0917	51.1336	0.00382413	10.8449	54.5005	-14.25	0.257088	24.1401	 27
DATA	1720793363	274961948	2389513	0	""	2024-07-12	08:09:23	14970.685	448.40887	2041.6007	40.9718	55.0003	38.0925	51.1336	0.00285467	10.8443	54.5005	25.5	0.257088	24.1401	189
DATA	1720793364	274961948	2389517	0	""	2024-07-12	08:09:24	14974.695	449.36472	2040.4305	40.9718	55.0003	38.0908	51.1336	0.00286905	10.8471	54.5005	-45	0.257088	24.1401	142
DATA	1720793365	274961948	2389521	0	""	2024-07-12	08:09:25	14973.172	445.06854	2040.5857	40.9714	55.0003	38.0925	51.1336	0.00282251	10.8448	54.5005	131.5	0.257088	24.1397	239
DATA	1720793366	274961948	2389525	0	""	2024-07-12	08:09:26	14970.668	450.27576	2040.9379	40.9709	55.0003	38.0933	51.1336	0.0028582	10.846	54.5005	-30	0.257088	24.1397	 57
DATA	1720793367	274961948	2389529	0	""	2024-07-12	08:09:27	14969.194	448.77972	2039.4547	40.9714	55.0003	38.0933	51.1336	0.00285872	10.8437	54.5005	29.25	0.257088	24.1397	 36
DATA	1720793368	274621963	2389533	0	""	2024-07-12	08:09:28	14967.922	447.19937	2041.1685	40.9709	55.0003	38.0925	51.1336	0.00288473	10.8466	54.5005	26.75	0.257088	24.1397	 18
DATA	1720793369	274621963	2389537	0	""	2024-07-12	08:09:29	14973.287	446.48413	2040.8571	40.9701	55.0003	38.0946	51.1336	0.002889	10.845	54.5005	8	0.257088	24.1397	164
DATA	1720793370	274621963	2389541	0	""	2024-07-12	08:09:30	14973.362	447.5802	2041.5168	40.9709	55.0003	38.0954	51.1336	0.00291469	10.8456	54.5005	-49.25	0.257088	24.1401	223
DATA	1720793371	274621963	2389545	0	""	2024-07-12	08:09:31	14975.783	452.85999	2041.2463	40.9709	55.0003	38.0933	51.1336	0.00289044	10.8466	54.5005	-10.25	0.257088	24.1394	 39
DATA	1720793372	274621963	2389549	0	""	2024-07-12	08:09:32	14968.678	447.18427	2040.1865	40.9705	55.0003	38.0929	51.1336	0.00318368	10.846	54.5005	1	0.257088	24.139	207
DATA	1720793373	274621963	2389553	0	""	2024-07-12	08:09:33	14970.079	452.17484	2040.8713	40.9714	55.0003	38.095	51.1336	0.00286889	10.845	54.5005	4.25	0.257088	24.1394	 94
DATA	1720793374	274621963	2389557	0	""	2024-07-12	08:09:34	14970.487	443.79898	2040.1125	40.9709	55.0003	38.0925	51.1336	0.00285382	10.8469	54.5005	-30	0.257088	24.1394	152
DATA	1720793375	274269104	2389561	0	""	2024-07-12	08:09:35	14959.305	449.6203	2040.8668	40.9709	55.0003	38.0929	51.1336	0.00285336	10.8442	54.5005	-33.75	0.257088	24.139	186
DATA	1720793376	274269104	2389565	0	""	2024-07-12	08:09:36	14973.816	450.81506	2041.1389	40.9718	55.0003	38.0929	51.1336	0.0029187	10.8447	54.5005	-4.75	0.257088	24.1386	198
DATA	1720793377	274269104	2389569	0	""	2024-07-12	08:09:37	14971.331	451.79431	2041.3123	40.9714	55.0003	38.0937	51.1336	0.00286908	10.8465	54.5005	97.5	0.257088	24.1394	195
DATA	1720793378	274269104	2389573	0	""	2024-07-12	08:09:38	14975.525	453.29236	2039.9961	40.9709	55.0003	38.0925	51.1336	0.0028832	10.844	54.5005	-53.75	0.257088	24.1394	204
DATA	1720793379	274269104	2389577	0	""	2024-07-12	08:09:39	14969.756	450.11307	2040.3145	40.9718	55.0003	38.095	51.1336	0.00328086	10.8435	54.5005	-81.25	0.257088	24.1401	225
DATA	1720793380	274269104	2389581	0	""	2024-07-12	08:09:40	14965.393	476.15656	2041.3593	40.9709	55.0003	38.0933	51.1336	0.00297884	10.8489	54.5005	-75.25	0.257088	24.1413	 43
DATA	1720793381	274269104	2389585	0	""	2024-07-12	08:09:41	14967.522	452.10651	2040.2391	40.9705	55.0003	38.0896	51.1336	0.00282369	10.845	54.5005	-73.5	0.257088	24.139	119
DATA	1720793382	274269104	2389589	0	""	2024-07-12	08:09:42	14973.688	447.49881	2040.4855	40.9705	55.0003	38.0917	51.1336	0.00286101	10.8449	54.5005	118.75	0.257088	24.1397	 58
DATA	1720793383	273932933	2389593	0	""	2024-07-12	08:09:43	14976.348	447.54987	2041.2397	40.9709	55.0003	38.0929	51.1336	0.00288944	10.8462	54.5005	-109.75	0.257088	24.1394	121
DATA	1720793384	273932933	2389597	0	""	2024-07-12	08:09:44	14967.073	449.19202	2041.4843	40.9705	55.0003	38.0908	51.1336	0.00291129	10.845	54.5005	14.25	0.257088	24.1397	190
DATA	1720793385	273932933	2389601	0	""	2024-07-12	08:09:45	14970.607	450.1297	2040.443	40.9714	55.0003	38.0892	51.1336	0.00284976	10.8456	54.5005	66.5	0.257088	24.1397	 92
DATA	1720793386	273932933	2389605	0	""	2024-07-12	08:09:46	14970.496	445.99054	2040.9833	40.9709	55.0003	38.0908	51.1336	0.00288456	10.845	54.5005	-17.75	0.257088	24.1397	  9
DATA	1720793387	273932933	2389609	0	""	2024-07-12	08:09:47	14977.61	449.43433	2040.7751	40.9709	55.0003	38.09	51.1336	0.00289207	10.8445	54.5005	148	0.257088	24.1386	  4
DATA	1720793388	273932933	2389613	0	""	2024-07-12	08:09:48	14969.372	448.6543	2039.7587	40.9714	55.0003	38.0929	51.1336	0.00286168	10.8457	54.5005	-71.5	0.257088	24.1397	224
DATA	1720793389	273932933	2389617	0	""	2024-07-12	08:09:49	14967.985	452.62012	2041.3479	40.9718	55.0003	38.0929	51.1336	0.00286345	10.8458	54.5005	-25.75	0.257088	24.1386	 61
DATA	1720793390	273576021	2389621	0	""	2024-07-12	08:09:50	14973.189	450.13284	2041.725	40.9718	55.0003	38.0929	51.1336	0.00288542	10.8447	54.5005	10.75	0.257088	24.139	124
